2;2;57;3;2017;5;18;1;3;4;2;0;1;0;0;0;0;0;9.237488743;52.230112128
2;2;54;5;2017;5;14;1;3;2;6;0;1;0;1;0;0;0;10.023598179;52.095071994
2;2;54;21;2017;5;20;1;3;3;1;0;1;0;0;0;0;1;9.973052275;52.181425843
2;1;53;12;2017;5;15;1;3;3;6;0;1;0;0;0;0;0;10.130470241;51.886871233
2;2;52;6;2017;5;12;1;3;2;2;0;1;0;0;0;0;0;9.352914179;52.083185483
2;1;59;13;2017;5;8;1;3;9;1;0;1;0;0;0;0;1;9.942560651;51.398339641
2;1;58;39;2017;5;9;1;3;4;1;0;1;0;0;0;0;1;10.53829461;52.031065324
2;1;58;37;2017;5;16;1;3;9;1;0;1;0;0;0;0;0;10.584155941;52.204074343
2;1;2;0;2017;5;17;1;3;0;7;0;0;0;1;0;0;0;10.473635972;52.053616588
2;1;51;15;2017;5;18;1;3;5;3;1;1;0;0;0;0;0;10.391459914;52.434879727
2;1;51;23;2017;5;20;1;3;2;2;0;1;0;0;0;0;0;10.533859833;52.417628891
2;1;51;13;2017;5;13;1;3;2;6;0;1;0;0;0;0;0;10.603050911;52.439540765
2;4;59;5;2017;5;16;7;3;5;3;1;0;0;0;0;0;0;8.096716385;52.097084786
2;4;59;16;2017;5;23;7;2;8;1;0;1;0;0;0;2;1;7.771524075;52.57485007
2;4;54;7;2017;5;12;7;3;0;2;0;1;0;0;1;0;0;7.275156668;52.945406642
2;4;56;27;2017;5;1;7;3;5;2;1;1;0;0;0;2;1;7.231313194;52.324064265
2;4;59;13;2017;5;22;3;3;8;7;0;1;0;0;0;2;0;8.26744493;52.444887889
2;2;57;31;2017;5;16;5;2;0;3;0;1;0;0;1;0;0;9.052189748;52.218096745
2;1;55;13;2017;5;12;5;3;0;1;0;0;0;1;0;0;0;9.832910557;51.833650962
2;1;55;1;2017;5;13;5;3;8;1;0;1;0;0;0;0;0;10.101368293;51.867482285
2;2;56;34;2017;5;14;5;3;5;2;0;1;0;0;0;0;0;8.853347455;52.460334625
2;2;57;3;2017;5;19;5;2;5;3;0;1;0;1;0;1;0;9.205582878;52.227601509
2;2;57;3;2017;5;15;5;3;8;6;0;1;0;1;0;0;0;9.280039734;52.254776631
2;2;56;29;2017;5;11;5;2;2;2;0;0;0;1;0;0;0;9.410168745;52.651703426
2;2;54;11;2017;5;13;5;3;5;2;0;1;0;1;0;0;0;9.917577197;52.096112905
2;2;54;8;2017;5;10;5;2;9;7;0;1;0;0;0;0;0;10.154682814;51.98857086
2;2;52;3;2017;5;14;5;3;2;6;0;1;0;0;0;0;0;9.249565904;51.981012408
2;1;59;11;2017;5;13;5;2;4;6;0;1;0;1;0;0;0;10.062525759;51.583486327
2;1;59;16;2017;5;17;5;3;5;3;1;0;0;0;0;0;0;9.947238509;51.525409756
2;1;59;16;2017;5;19;5;3;5;3;0;1;0;1;0;0;0;9.95169305;51.518483436
2;1;53;504;2017;5;11;5;2;2;6;0;1;0;1;0;0;0;10.574012032;51.746594301
2;1;53;504;2017;5;13;5;2;8;1;1;0;0;0;0;0;0;10.414346598;51.781838115
2;4;4;0;2017;5;16;4;3;5;3;0;1;0;0;0;0;0;8.05841832;52.278038789
2;4;54;20;2017;5;6;4;2;5;3;0;1;0;1;0;0;0;7.299396835;53.002223652
2;4;56;15;2017;5;20;4;3;2;6;1;0;0;0;0;0;0;7.064549477;52.440942814
2;4;54;10;2017;5;20;4;2;5;3;0;1;0;0;1;0;0;7.317314596;52.428467842
2;4;62;19;2017;5;17;4;3;2;7;0;1;0;0;0;0;0;7.811134253;53.691167293
2;4;52;24;2017;5;18;4;2;5;2;0;1;0;1;0;0;0;7.288087759;53.511295844
2;4;52;12;2017;5;17;4;3;5;3;0;1;0;0;0;0;0;7.379572522;53.41481456
2;4;52;1;2017;5;15;4;3;5;3;1;1;0;0;0;0;0;7.486351328;53.468147697
2;4;55;20;2017;5;16;4;3;4;6;0;1;0;0;0;0;0;7.964021672;53.665772107
2;3;61;1;2017;5;18;4;3;2;6;0;1;0;1;0;0;0;9.037293756;53.010893163
2;4;51;2;2017;5;13;4;3;8;1;0;1;0;0;0;0;0;8.078755622;53.205685929
2;4;51;1;2017;5;17;4;3;4;6;1;0;0;0;0;0;0;7.76233877;53.217951279
2;4;51;7;2017;5;23;4;3;7;7;0;0;0;1;0;2;0;7.889715186;53.196661432
2;2;51;37;2017;5;18;4;3;2;2;0;1;0;0;0;0;0;8.725716621;53.033794826
2;2;51;47;2017;5;13;4;3;2;6;0;1;0;0;1;0;0;8.838559442;52.981469428
2;2;51;41;2017;5;17;4;3;2;6;0;1;0;0;0;0;0;8.823977555;52.927058056
2;2;51;7;2017;5;7;4;3;8;1;0;0;0;1;0;0;0;8.708854396;52.888662721
2;4;58;9;2017;5;15;4;3;6;4;1;0;1;0;0;0;0;8.257406499;53.052611096
2;3;53;11;2017;5;13;4;2;6;4;0;1;1;0;0;0;0;10.102460685;53.237853581
2;3;59;25;2017;5;17;4;3;2;6;0;1;0;0;1;0;0;9.310263236;53.612754156
2;3;58;22;2017;5;10;4;3;2;6;0;1;0;0;0;0;0;9.664079168;52.79009667
2;3;58;22;2017;5;16;4;3;5;3;0;1;0;0;0;0;0;9.593526863;52.811033389
2;3;58;21;2017;5;14;4;3;6;4;1;0;1;0;0;0;0;9.834828227;52.982715963
2;3;58;21;2017;5;11;4;2;9;7;0;0;0;0;1;0;0;9.812179762;52.972083159
2;3;55;22;2017;5;7;4;3;5;3;1;1;0;0;0;0;0;10.428840812;53.268937356
2;3;55;26;2017;5;20;4;3;8;1;0;1;0;0;0;2;0;10.659489973;53.267113917
2;2;41;1;2017;5;8;4;3;2;2;0;1;0;0;0;0;0;9.677988691;52.360477248
2;2;41;1;2017;5;20;4;3;5;2;0;1;0;0;0;0;0;9.694683072;52.419581245
2;2;41;12;2017;5;16;4;2;3;6;0;1;0;0;1;0;0;9.46350475;52.525787463
2;2;57;12;2017;5;15;4;3;5;3;0;1;0;0;0;0;0;9.108995352;52.222711512
2;2;41;1;2017;5;13;4;3;5;2;1;1;0;0;0;0;0;9.651366138;52.419518777
2;1;55;12;2017;5;16;4;2;8;1;0;0;0;1;0;0;0;9.693628687;51.65417534
2;1;59;26;2017;5;18;4;1;8;1;0;0;0;1;0;0;0;10.415822718;51.775720267
2;2;57;31;2017;5;15;4;3;2;6;0;1;0;0;0;0;0;9.11567486;52.19361603
2;2;54;26;2017;5;5;4;3;8;6;0;1;0;0;0;0;0;9.778688696;52.139307486
2;2;54;5;2017;5;16;4;3;5;3;1;0;0;1;0;0;0;10.018463217;52.073065333
2;2;54;21;2017;5;8;4;3;5;3;1;1;0;0;0;0;0;9.942016096;52.15489978
2;2;52;8;2017;5;10;4;3;8;1;0;1;0;0;0;0;0;9.58616196;52.080227668
2;1;59;16;2017;5;13;4;3;2;6;0;1;0;0;0;0;0;9.994691228;51.551313517
2;1;59;29;2017;5;8;4;3;5;3;1;0;0;0;1;0;0;9.91412223;51.515204603
2;1;59;16;2017;5;11;4;3;1;5;1;0;0;0;1;0;0;9.893307073;51.529334194
2;1;57;7;2017;5;15;4;3;5;2;0;1;0;0;0;0;0;10.424790895;52.257543404
2;1;57;7;2017;5;5;4;3;5;3;1;1;0;0;0;0;0;10.338964405;52.257504965
2;1;51;17;2017;5;15;4;2;4;1;0;1;0;0;0;0;0;10.304213462;52.456045374
2;1;51;9;2017;5;13;4;3;1;6;0;1;0;1;0;0;0;10.539142171;52.447044958
2;1;58;4;2017;5;13;4;3;9;1;0;1;0;0;0;0;0;10.214771793;52.119421187
2;1;3;0;2017;5;10;4;3;8;1;0;1;0;0;0;0;0;10.736659584;52.416519825
2;4;59;33;2017;5;11;3;3;5;3;0;1;0;1;0;0;0;8.046077701;52.344144091
2;4;59;12;2017;5;15;3;3;5;3;1;1;0;0;0;0;0;8.162762738;52.264719345
2;4;59;14;2017;5;18;3;3;2;2;0;1;0;0;0;0;0;7.946142745;52.44079485
2;4;59;17;2017;5;18;3;3;5;3;0;0;1;1;0;0;0;7.684381082;52.514728441
2;4;4;0;2017;5;16;3;3;1;5;1;1;0;0;0;0;0;8.033873846;52.284796961
2;4;4;0;2017;5;14;3;3;5;3;0;1;0;0;0;0;0;8.099207912;52.268451589
2;4;52;1;2017;5;13;3;3;5;3;1;1;0;0;0;0;0;7.527771388;53.466896294
2;4;60;7;2017;5;13;3;3;5;3;0;1;0;0;0;0;0;8.048699376;52.508941093
2;3;56;7;2017;5;10;3;3;0;3;0;1;0;0;0;0;0;8.709983429;53.281767653
2;3;61;9;2017;5;18;3;3;5;3;0;1;0;0;0;0;0;9.029767146;53.053802018
2;3;61;9;2017;5;15;3;3;2;6;0;0;0;0;1;0;0;9.124579645;53.06930279
2;3;61;12;2017;5;15;3;3;5;2;1;1;0;0;0;0;0;9.232204752;52.920457061
2;4;55;26;2017;5;16;3;3;2;6;0;1;0;0;0;0;0;8.057091615;53.428828449
2;2;51;41;2017;5;16;3;3;5;2;0;1;0;0;0;0;0;8.834708337;52.907850616
2;4;58;5;2017;5;8;3;3;2;6;0;1;0;0;1;0;0;8.525069268;53.084248258
2;4;1;0;2017;5;13;3;2;5;2;1;0;0;0;0;0;0;8.629969128;53.046742299
2;3;52;32;2017;5;11;3;3;9;1;1;0;0;0;0;0;0;8.619943626;53.456494782
2;3;53;35;2017;5;10;3;3;2;6;0;1;0;0;1;0;0;9.706188105;53.280878283
2;3;53;5;2017;5;17;3;2;5;2;1;1;0;0;0;0;0;9.881582361;53.35013615
2;3;59;38;2017;5;5;3;3;5;3;1;1;0;0;0;0;0;9.47174986;53.583686954
2;3;58;21;2017;5;4;3;2;9;1;0;1;0;0;0;1;0;9.986497905;53.038120246
2;3;60;29;2017;5;11;3;3;8;7;0;1;0;0;0;0;0;10.294931725;53.002345295
2;3;54;18;2017;5;17;3;3;6;2;0;1;1;0;0;0;0;11.150030401;52.96646078
2;2;41;1;2017;5;12;3;2;0;7;1;0;0;0;0;0;0;9.831725633;52.385915676
2;2;41;1;2017;5;7;3;3;6;4;1;0;1;0;0;0;0;9.733052795;52.422590762
2;2;41;2;2017;5;15;3;3;5;3;0;1;0;0;0;0;0;9.459931429;52.306973346
2;2;41;10;2017;5;16;3;3;5;2;1;1;0;0;0;0;0;9.759517069;52.452932732
2;2;41;4;2017;5;18;3;3;0;7;1;1;0;0;0;0;0;9.85515478;52.491942963
2;2;41;3;2017;5;11;3;3;5;3;0;1;0;1;0;0;0;10.024153578;52.432967703
2;2;41;1;2017;5;10;3;3;6;7;0;0;1;0;1;0;0;9.757244932;52.426852678
2;2;41;1;2017;5;15;3;3;2;6;0;1;0;0;0;0;0;9.707648129;52.379905898
2;2;41;1;2017;5;14;3;3;2;6;0;1;0;0;0;0;0;9.773369766;52.370969505
2;2;41;8;2017;5;12;3;3;5;3;0;1;0;0;1;0;0;9.847677408;52.436995185
2;1;55;13;2017;5;7;3;3;2;6;0;1;0;0;0;0;0;9.834419485;51.820339643
2;1;59;16;2017;5;16;3;3;2;6;0;1;0;0;0;0;0;9.91653094;51.535378171
2;1;59;1;2017;5;14;3;2;5;3;0;1;0;1;0;0;0;9.744308326;51.550893193
2;1;57;5;2017;5;15;3;3;2;6;0;1;0;0;1;0;0;10.3091246;52.203420997
2;1;2;0;2017;5;12;3;3;5;3;0;1;0;0;1;0;0;10.472526157;52.168344802
2;1;53;12;2017;5;11;3;2;8;1;0;0;0;1;0;0;0;10.184958849;51.834830789
2;1;53;17;2017;5;15;3;2;2;6;0;0;0;1;1;0;0;10.406378691;51.933211326
2;1;51;9;2017;5;18;3;3;2;6;0;1;0;0;0;0;0;10.570149998;52.496485902
2;4;4;0;2017;5;16;2;2;4;6;0;1;0;0;1;0;0;8.130913465;52.285280058
2;4;54;11;2017;5;16;2;3;2;2;0;1;0;1;0;0;0;7.633113338;52.992996727
2;4;56;1;2017;5;11;2;3;5;2;1;1;0;0;0;0;0;7.149697023;52.303282328
2;4;56;15;2017;5;11;2;3;2;2;0;1;0;0;0;0;0;7.047477132;52.453539851
2;4;54;52;2017;5;11;2;2;0;7;0;0;0;0;1;0;0;7.276747145;52.907734057
2;4;54;32;2017;5;8;2;3;2;6;0;1;0;1;0;0;0;7.385848055;52.509639903
2;4;54;1;2017;5;14;2;2;8;1;0;0;0;0;1;0;0;7.553038854;52.515178732
2;4;52;19;2017;5;14;2;3;5;3;0;1;0;1;0;0;0;7.177578792;53.607078343
2;4;60;2;2017;5;6;2;3;5;3;0;1;0;0;1;0;0;8.20163895;52.523660595
2;4;5;0;2017;5;13;2;3;2;6;0;1;0;0;0;0;0;8.116660726;53.546589463
2;3;61;3;2017;5;4;2;2;9;1;0;1;0;0;0;0;0;9.276502425;52.875473734
2;4;51;5;2017;5;10;2;3;3;6;0;1;0;0;1;0;0;8.146015788;53.299944161
2;4;51;1;2017;5;16;2;3;5;2;0;1;0;0;0;0;0;7.765776148;53.234155991
2;4;51;1;2017;5;16;2;2;4;6;0;1;0;0;0;0;0;7.766446348;53.237104174
2;4;51;1;2017;5;8;2;2;8;7;0;1;0;0;0;0;0;7.846587869;53.201004328
2;2;51;21;2017;5;17;2;3;5;3;0;1;0;0;0;0;0;8.865776772;52.569363579
2;4;61;5;2017;5;16;2;3;0;2;0;0;0;1;1;0;1;8.296464576;53.426302697
2;4;61;9;2017;5;6;2;3;5;3;0;1;0;0;1;0;0;8.418670547;53.403388987
2;4;61;8;2017;5;15;2;3;2;3;1;1;0;0;0;0;0;8.391253476;53.314276444
2;4;61;8;2017;5;6;2;3;5;3;0;1;0;0;0;0;0;8.319468524;53.301144438
2;4;61;4;2017;5;11;2;2;8;1;0;0;0;1;0;0;0;8.375145229;53.228843077
2;3;52;60;2017;5;21;2;3;2;2;0;1;0;0;0;1;0;8.663025253;53.381790653
2;3;52;62;2017;5;18;2;2;5;3;0;1;0;0;1;0;0;8.596606909;53.608194429
2;3;52;62;2017;5;12;2;2;9;1;0;1;0;0;0;0;0;8.816104892;53.603813886
2;3;52;61;2017;5;9;2;3;9;7;0;1;0;0;0;0;0;8.663124421;53.736608682
2;3;53;31;2017;5;17;2;3;2;6;0;1;0;0;0;0;0;10.009172063;53.380581493
2;3;53;31;2017;5;14;2;2;4;6;0;1;0;0;0;0;0;9.962656609;53.423338617
2;3;53;15;2017;5;21;2;2;8;7;0;1;0;0;0;2;0;9.804656178;53.260553907
2;3;59;13;2017;5;16;2;3;2;6;0;1;0;0;0;0;0;9.360835565;53.675911257
2;3;59;13;2017;5;15;2;3;2;2;0;1;0;0;1;0;0;9.391914695;53.676797616
2;3;58;14;2017;5;17;2;3;1;5;0;1;0;0;0;0;0;9.580802259;52.767974682
2;3;58;2;2017;5;18;2;3;5;3;0;1;0;1;0;0;0;9.997795934;53.085094246
2;3;57;39;2017;5;19;2;3;2;2;0;0;0;0;1;0;0;9.308834073;53.120432951
2;3;57;39;2017;5;22;2;3;5;3;0;1;0;0;0;2;0;9.40960912;53.110582147
2;3;55;31;2017;5;16;2;3;1;5;0;1;0;0;0;0;0;10.318048727;53.253276599
2;3;51;4;2017;5;15;2;3;2;6;0;1;0;0;0;0;0;9.975292682;52.810060763
2;3;51;22;2017;5;13;2;3;5;3;0;1;0;0;0;0;0;10.221540454;52.57788862
2;3;51;6;2017;5;17;2;3;2;6;0;1;0;0;0;0;0;10.127968399;52.607369603
2;2;41;1;2017;5;16;2;3;8;1;1;0;0;0;0;0;0;9.783321819;52.323444389
2;2;41;21;2017;5;14;2;3;4;7;0;1;0;0;0;0;0;9.395966667;52.457085047
2;2;41;21;2017;5;16;2;3;3;2;1;0;0;0;1;0;0;9.46770423;52.423828635
2;2;41;21;2017;5;13;2;3;0;7;0;1;0;0;0;0;0;9.450407078;52.426182882
2;2;41;21;2017;5;8;2;3;5;3;0;1;0;1;0;0;0;9.463405174;52.430132735
2;2;41;17;2017;5;5;2;3;5;3;1;1;0;0;0;0;0;9.684157658;52.214758449
2;2;41;20;2017;5;16;2;3;2;6;0;1;0;0;0;0;0;9.629732997;52.26390903
2;2;41;3;2017;5;15;2;3;2;2;0;1;0;0;0;0;0;10.011834358;52.480644372
2;2;41;1;2017;5;19;2;3;0;2;0;1;0;0;1;0;0;9.723101981;52.377893332
2;2;41;1;2017;5;15;2;3;3;6;0;1;0;0;1;0;0;9.649114592;52.42413571
2;2;41;1;2017;5;7;2;3;2;6;0;1;0;0;0;0;0;9.646267375;52.423741584
2;2;41;11;2017;5;8;2;3;2;6;0;1;0;0;1;0;0;9.89448837;52.397725513
2;1;55;11;2017;5;6;2;3;4;2;0;1;0;0;0;0;1;10.033667307;51.738760687
2;2;56;18;2017;5;13;2;3;1;2;0;1;0;1;0;0;0;9.121927507;52.493784391
2;2;54;13;2017;5;17;2;3;6;4;0;1;1;0;0;0;0;9.724945191;52.07755991
2;2;54;8;2017;5;18;2;3;5;3;0;0;0;1;0;0;0;10.085093653;52.046588425
2;2;54;5;2017;5;19;2;3;5;3;0;1;0;0;0;0;0;10.040359241;52.10271079
2;2;41;16;2017;5;14;2;3;2;6;0;0;0;0;1;0;0;9.892197484;52.293758274
2;2;54;3;2017;5;7;2;3;8;6;0;1;0;0;1;0;0;9.913499508;52.271874584
2;2;54;3;2017;5;7;2;3;2;6;0;1;0;0;1;0;0;9.916259899;52.264036154
2;2;52;2;2017;5;18;2;3;5;3;0;1;0;1;0;0;0;9.456113665;52.256976064
2;2;52;7;2017;5;14;2;3;5;3;0;1;0;0;0;0;0;9.251190558;52.164228192
2;2;52;6;2017;5;16;2;3;2;2;0;1;0;0;0;0;0;9.355680572;52.10824277
2;1;54;19;2017;5;11;2;2;0;7;0;1;0;0;0;0;0;10.965918062;52.162216598
2;1;58;6;2017;5;16;2;3;2;6;0;1;0;0;0;0;0;10.622674534;52.256698963
2;1;57;1;2017;5;8;2;3;5;3;0;1;0;0;1;0;0;10.256538336;52.380412272
2;1;2;0;2017;5;20;2;3;4;2;0;1;0;0;0;0;0;10.484255972;52.187043715
2;1;2;0;2017;5;11;2;3;2;6;0;1;0;0;0;0;0;10.353445973;52.164534424
2;1;51;27;2017;5;13;2;2;5;3;0;1;0;1;0;0;0;10.451804731;52.341142088
2;1;54;13;2017;5;10;2;3;9;1;0;0;0;0;1;0;0;10.841406725;52.305924655
2;4;59;12;2017;5;13;1;3;4;6;0;0;0;1;0;0;0;8.184513327;52.222429784
2;4;59;20;2017;5;3;1;3;5;3;0;1;0;1;0;2;0;7.980902186;52.199844848
2;4;59;13;2017;5;10;1;2;5;3;0;1;0;1;0;0;0;8.322419552;52.369373664
2;4;59;13;2017;5;5;1;3;9;1;0;1;0;0;0;1;0;8.247834986;52.41412153
2;4;4;0;2017;5;15;1;3;5;2;1;1;0;0;0;0;0;7.994992386;52.257345899
2;4;54;41;2017;5;11;1;2;5;3;0;1;0;1;0;0;0;7.39699136;53.081548875
2;4;56;17;2017;5;14;1;2;8;1;0;0;0;1;0;0;0;7.024157609;52.510524065
2;4;56;2;2017;5;14;1;3;0;7;0;0;0;1;1;0;1;6.864625376;52.608000748
2;4;52;6;2017;5;20;1;3;3;6;0;1;0;0;0;0;0;7.58438658;53.374621198
2;4;52;23;2017;5;15;1;3;8;7;0;0;0;1;0;0;0;7.372577987;53.515700362
2;4;53;7;2017;5;5;1;3;8;1;0;1;0;0;0;0;0;7.852729253;53.03358362
2;4;60;9;2017;5;17;1;3;2;6;0;1;0;0;0;0;0;8.279763896;52.702967383
2;4;5;0;2017;5;23;1;3;9;1;0;1;0;0;0;2;0;8.131584274;53.545767138
2;3;61;1;2017;5;9;1;3;2;6;0;1;0;0;0;0;0;8.9853321;53.04197301
2;2;51;26;2017;5;15;1;3;2;2;0;1;0;0;1;0;0;9.045975727;52.881463913
2;3;52;62;2017;5;16;1;2;8;1;0;1;0;0;0;0;0;8.719957134;53.671087892
2;3;53;16;2017;5;20;1;2;9;7;0;1;0;0;0;0;0;10.010213738;53.221220532
2;3;53;32;2017;5;13;1;3;1;2;0;1;0;0;0;0;0;10.100654858;53.385792779
2;3;53;20;2017;5;11;1;3;5;3;0;1;0;1;0;0;0;9.878325541;53.268043524
2;3;58;22;2017;5;14;1;3;2;6;0;1;0;0;0;0;0;9.669122499;52.777702652
2;3;57;4;2017;5;13;1;3;2;6;0;0;0;1;0;0;0;8.997113415;53.443142231
2;3;54;26;2017;5;16;1;3;9;7;0;1;0;0;0;0;0;11.098408141;52.93949042
2;3;51;25;2017;5;14;1;3;9;1;0;1;0;0;0;0;0;10.19052615;52.737453856
2;2;41;21;2017;5;7;1;3;8;1;0;1;0;0;0;0;0;9.408480709;52.461113327
2;2;41;12;2017;5;3;1;3;0;7;0;1;0;0;0;2;0;9.5073556;52.477564332
2;2;41;19;2017;5;10;1;3;5;3;1;1;0;0;0;0;0;9.631251139;52.505573294
2;2;41;16;2017;5;22;1;3;8;1;0;1;0;0;0;2;0;9.945751072;52.289960752
2;1;55;2;2017;5;17;1;2;2;6;0;0;0;1;0;0;0;9.580118787;51.628655747
2;2;54;44;2017;5;14;1;3;5;3;1;0;0;1;0;0;0;10.011814208;51.960959283
2;1;59;24;2017;5;16;1;3;4;6;0;1;0;0;0;0;0;9.721716651;51.50266723
2;1;59;32;2017;5;16;1;3;5;3;0;1;0;0;0;0;0;10.154053087;51.571288587
2;1;2;0;2017;5;18;1;3;4;2;0;1;0;0;0;0;0;10.325173872;52.148212333
2;1;51;9;2017;5;14;1;3;2;6;0;1;0;1;0;0;0;10.575521058;52.483674309
2;4;4;0;2017;5;15;7;3;6;4;0;1;1;0;0;0;0;8.073443;52.28298601
2;4;4;0;2017;5;14;7;3;2;6;0;1;0;0;0;0;0;8.047562116;52.279627482
2;4;4;0;2017;5;13;7;3;2;6;0;1;0;1;0;0;0;8.059605724;52.278716652
2;4;4;0;2017;5;12;7;3;0;6;1;1;0;0;0;0;0;8.040722992;52.254703888
2;4;4;0;2017;5;7;7;3;5;3;0;1;0;0;0;0;0;8.079928064;52.259696115
2;4;56;14;2017;5;15;7;3;8;1;0;0;0;1;0;0;0;6.979955485;52.527168867
2;4;56;9;2017;5;0;7;2;8;1;0;1;0;0;0;2;1;6.960507004;52.560198223
2;4;54;35;2017;5;11;7;3;2;6;0;1;0;0;1;0;0;7.294192498;52.714217265
2;4;54;53;2017;5;19;7;3;8;1;0;1;0;0;0;0;0;7.500129803;52.504055338
2;4;54;32;2017;5;17;7;3;2;2;0;1;0;0;0;0;0;7.327914003;52.525064816
2;4;54;46;2017;5;13;7;3;5;3;0;1;0;0;0;0;0;7.551414647;52.40417415
2;3;61;5;2017;5;15;7;3;7;7;0;1;0;0;0;0;0;9.294878131;52.938244406
2;3;61;9;2017;5;5;7;3;2;7;0;1;0;0;1;0;0;9.032130426;53.05251208
2;4;3;0;2017;5;18;7;3;2;6;0;1;0;0;0;0;0;8.193454255;53.149318683
2;4;51;2;2017;5;10;7;3;2;2;0;1;0;0;0;0;0;8.030898483;53.181404173
2;4;51;2;2017;5;10;7;3;5;3;0;1;0;0;0;0;0;8.010159416;53.218815191
2;4;51;4;2017;5;7;7;3;5;3;0;1;0;0;0;0;0;8.090283823;53.097614703
2;3;52;32;2017;5;13;7;2;2;6;0;1;0;0;0;0;0;8.602747381;53.484260826
2;3;53;31;2017;5;19;7;3;2;6;0;1;0;1;0;0;0;10.05092302;53.340882008
2;3;55;13;2017;5;18;7;3;8;6;0;1;0;0;0;0;0;10.751674833;53.202567272
2;2;41;1;2017;5;11;7;3;2;6;0;1;0;0;0;0;0;9.85757341;52.387921646
2;2;41;13;2017;5;17;7;3;3;6;0;1;0;1;0;0;0;9.726552225;52.234876861
2;2;41;11;2017;5;14;7;2;8;1;0;0;0;1;0;0;0;9.973819907;52.385143057
2;2;41;3;2017;5;10;7;3;2;6;0;1;0;0;0;0;0;9.942820616;52.442959735
2;2;41;11;2017;5;18;7;3;0;6;0;1;0;0;0;0;0;9.900007163;52.398226704
2;2;41;1;2017;5;17;7;3;8;6;0;1;0;0;0;0;0;9.832294575;52.422127896
2;2;57;6;2017;5;9;7;3;2;6;0;1;0;0;0;0;0;9.41621862;52.339352722
2;2;41;19;2017;5;9;7;3;2;6;0;1;0;0;0;0;0;9.750730972;52.595539985
2;2;41;2;2017;5;9;7;3;2;6;0;1;0;0;0;0;0;9.40451502;52.331543929
2;2;41;16;2017;5;3;7;3;3;7;0;1;0;0;1;2;0;9.877292374;52.352666315
2;2;54;20;2017;5;15;7;3;5;3;0;1;0;0;0;0;0;10.036118582;52.205058734
2;2;54;41;2017;5;17;7;3;2;6;0;1;0;0;0;0;0;9.672161649;52.02073517
2;1;59;16;2017;5;15;7;3;0;1;0;0;0;1;0;0;0;9.97038666;51.5476647
2;1;57;2;2017;5;0;7;3;9;1;0;1;0;0;0;2;1;10.045558796;52.288776476
2;1;51;7;2017;5;13;7;3;5;2;0;1;0;0;0;0;0;10.478020993;52.705133419
2;4;59;24;2017;5;23;6;2;8;1;0;1;0;0;0;2;1;8.333863792;52.19986726
2;4;59;4;2017;5;7;6;3;2;6;0;1;0;0;0;0;1;8.042104086;52.161046217
2;4;59;3;2017;5;10;6;3;5;3;0;1;0;0;0;0;1;8.4046578;52.318350409
2;4;59;3;2017;5;6;6;1;8;1;0;1;0;0;0;0;0;8.440719084;52.356718405
2;4;59;14;2017;5;18;6;3;2;6;0;1;0;0;0;0;1;7.963682922;52.451985697
2;4;59;14;2017;5;15;6;3;5;3;1;1;0;0;0;0;1;7.993287364;52.406860214
2;4;4;0;2017;5;16;6;3;5;3;1;1;0;0;0;0;1;8.09311799;52.269965787
2;4;4;0;2017;5;10;6;3;5;2;0;1;0;0;0;0;1;8.035032555;52.271538121
2;4;57;21;2017;5;18;6;3;8;1;0;1;0;0;0;0;1;7.304119;53.118798346
2;4;54;29;2017;5;16;6;2;5;3;0;1;0;0;1;0;1;7.312735829;52.866302173
2;4;54;32;2017;5;13;6;3;2;6;0;1;0;0;0;0;0;7.311496556;52.51391635
2;4;52;14;2017;5;16;6;3;0;3;0;1;0;0;0;0;1;7.186360918;53.481906338
2;4;53;7;2017;5;13;6;3;5;3;1;1;0;0;0;0;0;7.854845325;53.032863622
2;3;56;9;2017;5;19;6;2;4;6;0;1;0;1;0;1;1;8.61524176;53.229142085
2;4;51;5;2017;5;9;6;3;2;2;0;1;0;0;0;0;0;8.194123434;53.251109307
2;4;51;8;2017;5;10;6;3;2;2;0;1;0;0;1;0;0;8.123645521;53.249284595
2;4;3;0;2017;5;12;6;3;5;2;1;1;0;0;0;0;1;8.18889061;53.177115677
2;4;53;5;2017;5;13;6;3;9;1;0;1;0;0;0;0;1;8.211431779;52.814557491
2;3;53;9;2017;5;7;6;2;2;6;0;1;0;0;1;0;0;10.079451242;53.176798155
2;3;59;34;2017;5;12;6;3;2;6;0;1;0;0;1;0;0;9.605884627;53.491824654
2;3;59;10;2017;5;15;6;3;4;2;0;1;0;1;0;0;0;9.722174595;53.466375538
2;3;59;2;2017;5;6;6;3;5;3;1;1;0;0;0;0;0;9.450918013;53.403698607
2;3;59;38;2017;5;6;6;3;5;3;0;1;0;0;1;0;0;9.421820012;53.59027266
2;3;58;21;2017;5;20;6;3;9;1;0;1;0;0;0;1;1;9.949527905;53.03793035
2;3;58;22;2017;5;12;6;3;2;6;0;1;0;0;0;0;0;9.665872113;52.766197638
2;3;57;48;2017;5;18;6;3;2;6;0;1;0;0;0;0;0;9.511850244;53.293330803
2;3;60;25;2017;5;13;6;3;2;6;0;1;0;0;0;0;0;10.599178213;52.958429699
2;3;55;7;2017;5;9;6;1;5;2;0;1;0;1;0;0;0;10.40634045;53.351866756
2;3;51;22;2017;5;7;6;3;0;3;0;1;0;0;1;0;0;10.169781969;52.579263679
